072750034001013580018142      .00015    
078740001001013580018142       .0011    
079710857001013580018142       .0012    
079710859001013580018142        .001    
079710908001013580018142        .001    
079710915001013580018142      .00015    
079710958001013580018142       .0002    
017193043001013580020042       .0008    
017390186001013580020042       .0007    
017390206001013580020042       .0006    
017490352011013580020042        .001    
017490353001013580020042        .001    
017490464011013580020042        .001    
017690445001013580020042       .0008    
017690622001013580020042        .001    
017691390001013580020042        .001    
062010201001013580020042      .00035    
062010202001013580020042      .00035    
062570036001013580020042      .00002    
062650204001013580020042       .0002    
062650305001013580020042       .0003    
062650382001013580020042       .0018    
062650516001013580020042       .0001    
062650801011013580020042       .0005    
062650802001013580020042       .0001    
062650811001013580020042       .0001    
062650839021013580020042        .005    
062650871011013580020042      .00004    
062650877001013580020042      .00004    
062650947011013580020042        .005    
062660146001013580020042       .0004    
062710136001013580020042      .00015    
062710224001013580020042      .00005    
062710303011013580020042      .00015    
062710322001013580020042      .00025    
062830083001013580020042      .00002    
072710137001013580020042         .01    
072710161001013580020042       .0009    
072720293001013580020042       .0013    
072730117001013580020042       .0005    
072750011001013580020042       .0005    
078670608001013580020042       .0006    
078670611001013580020042       .0002    
078720001001013580020042         .03    
078740003001013580020042       .0012    
079710439001013580020042        .005    
079710609001013580020042        .013    
079710808001013580020042       .0006    
079710883001013580020042         .01    
724600165001013580020042       .0002    
062650382001013810518142         .05    
062650801011013810518142         .05    
062650839021013810518142         .05    
062650947011013810518142         .05    
062660146001013810518142         .05    
072710137001013810518142          .1    
072710161001013810518142        .005    
078740003001013810518142        .005    
079710439001013810518142          .1    
079710808001013810518142        .005    
062650382001013810521042          .1    
062650801011013810521042         .05    
062650802001013810521042         .05    
062650811001013810521042         .05    
062650839021013810521042         .05    
062650947011013810521042          .2    
062660146001013810521042         .05    
062710136001013810521042         .05    
062710224001013810521042         .02    
062710303011013810521042         .05    
062710322001013810521042         .05    
062830083001013810521042         .01    
072710137001013810521042         .25    
072710161001013810521042        .007    
072720293001013810521042         .01    
072750011001013810521042        .004    
078670608001013810521042        .005    
078670611001013810521042        .002    
