200240000001920009726003151120                                                                                                                                                                      2   
311724000091920009726003151120                                                                                                                                                                      2   
921510511001920009814003151120                                                                                                                                                                      1   
921510511771920009814003151120                                                                                                                                                                      1   
921510544001920009814003151120                                                                                                                                                                      1   
921510544771920009814003151120                                                                                                                                                                      1   
350348400001920009837003151107                                                                                                                                                                     12   
94247260000192000984700   1107                                                                                                                                                                      7   
94247360000192000984700   1107                                                                                                                                                                      5   
94247360001192000984700   1107                                                                                                                                                                      5   
372723700001920009880003151107                                                                                                                                                                      7   
372731400001920009880003151107                                                                                                                                                                      5   
078850750011920009890003151120                                                                                                                                                                      1   
931880000001920009891003161114                                                                                                                                                                      2   
017190740101920009947003151120                                                                                                                                                                      0   
078673060001920119475003151120                                                                                                                                                                      0   
920217912001920276025001381138-10437-138-10437-138-10439-81303-138                                                                                                                                  1   
941500014001920276025001381138-10437-138-10437-138-10439-850                                                                                                                                        1   
081073001001920276025201381138-104-138-104-138-10409-81320-120                                                                                                                                      1   
920200004001920276036001381136-10437-816-138-816-138-10439-138-10409-138-81320-120                                                                                                                  1   
941500014001920276036001381136-10437-816-138-816-138-10439-138-10409-138-850                                                                                                                       75   
981900016001920276036001381136-10437-816-138-816-138-10439-138-10409-138-81320-120                                                                                                                  1   
954219000001920276036401381136-138-136-10437-816-138-816-138-10439-138-10409-138-81320-120-81320                                                                                                    1   
920217923001920276047001381123-812-104-138-10409-138-10409-81320-120                                                                                                                                1   
920217923771920276047001381123-812-104-138-10409-138-10409-81320-120                                                                                                                              .02   
941500014001920276047001381123-812-104-138-10409-138-10409-850                                                                                                                                      1   
920217934001920276058001381123-812-104-138-10409-138-10409-81320-120                                                                                                                                1   
941500014001920276058001381123-812-104-138-10409-138-10409-850                                                                                                                                      1   
920217956001920276070001381122-812-138-10437-138-816-138-816-138                                                                                                                                    1   
920217956401920276070001381122-812-138-10437-138-816-138-816-138                                                                                                                                    1   
920217989001920276267001381136-816-138-104-138-10409-138                                                                                                                                            1   
920217989771920276267001381136-816-138-104-138-10409-138                                                                                                                                          .02   
920217990001920276290001381136-816-138-10409-816-138                                                                                                                                                1   
920217990771920276290001381136-816-138-10409-816-138                                                                                                                                              .03   
920218044001920276487001231123-812-10409-81320-120                                                                                                                                                  0   
981900665001920276487001231123-812-10409-850                                                                                                                                                        2   
920218044001920276487011231123-812-10409-81320-120                                                                                                                                                  2   
920218044401920276487011231123-812-10409-81320-120                                                                                                                                                  2   
941500014001920276487011231123-812-10409-850                                                                                                                                                       30   
920218044001920276498001231123-812-10409-81320-120                                                                                                                                                  0   
981900665001920276498001231123-812-10409-850                                                                                                                                                        2   
920218044001920276498011231123-812-10409-81320-120                                                                                                                                                  2   
920218044401920276498011231123-812-10409-81320-120                                                                                                                                                  2   
941500014001920276498011231123-812-10409-850                                                                                                                                                       30   
921200003001921254563021381138-816-138-10409-81320-120                                                                                                                                              1   
921200070001921254563021381138-816-138-10409-81320-120                                                                                                                                              1   
921200410001921254563021381138-816-138-10409-850                                                                                                                                                   10   
941500014001921254563021381138-816-138-10409-850                                                                                                                                                  250   
921200003001921254574021381138-816-138-10409-81320-120                                                                                                                                              1   
921200070001921254574021381138-816-138-10409-81320-120                                                                                                                                              1   
921200410001921254574021381138-816-138-10409-850                                                                                                                                                   10   
941500014001921254574021381138-816-138-10409-850                                                                                                                                                  250   
921214171001921254761001361123-812-10437-136-10439-10437-10439-10437-136-10439-136-10439-136                                                                                                        1   
921214171771921254761001361123-812-10437-136-10439-10437-10439-10437-136-10439-136-10439-136                                                                                                      .02   
921214171001921254794001361123-812-10437-136-10409-136                                                                                                                                              1   
921214171771921254794001361123-812-10437-136-10409-136                                                                                                                                            .02   
921214215001921254871001221122-812-10437-812-122-812-10409-81303-13620                                                                                                                              1   
921214215771921254871001221122-812-10437-812-122-812-10409-81303-136                                                                                                                              .02   
941500014001921254871001221122-812-10437-812-122-812-10409-850                                                                                                                                          
921214260001921255014001361123-812-10437-136-10439-10437-10439-10437-136-10439-136-10439-136                                                                                                        1   
921214260771921255014001361123-812-10437-136-10439-10437-10439-10437-136-10439-136-10439-136                                                                                                      .02   
921214260001921255025001361123-812-10437-136-10409-136                                                                                                                                              1   
921214260771921255025001361123-812-10437-136-10409-136                                                                                                                                             .5   
921214468001921255443001361122-812-104-136-104-136-10409-104-136-107-136-10409-136                                                                                                                  1   
921214468771921255443001361122-812-104-136-104-136-10409-104-136-107-136-10409-136                                                                                                                  1   
941500014001921255443001361122-812-104-136-104-136-10409-104-136-107-136-10409-850                                                                                                                 10   
921200003001921255492001231123-812-81320-120                                                                                                                                                        1   
921200070001921255492001231123-812-81320-120                                                                                                                                                        1   
921200003001921522853001201120                                                                                                                                                                      1   
921200070001921522853001201120                                                                                                                                                                      1   
921200410001921522853001201120-850                                                                                                                                                                 20   
921214237001921522853001201120                                                                                                                                                                      1   
921214237771921522853001201120                                                                                                                                                                      1   
921500380001921522853001201120-850                                                                                                                                                                 20   
921510511001921522853001201120                                                                                                                                                                      1   
921510511771921522853001201120                                                                                                                                                                      1   
921510544001921522853001201120                                                                                                                                                                      1   
921510544771921522853001201120                                                                                                                                                                      1   
941500014001921522853001201120-850                                                                                                                                                               1000   
921500006001921523086001231123-812-81320-120                                                                                                                                                        1   
921500006011921523086001231123-812-81320-120                                                                                                                                                        1   
921700800011921700802021141114-104-10409-114                                                                                                                                                        2   
921700800141921700802021141114-104-10409-114                                                                                                                                                        2   
921700800171921700802021141114-104-10409-114                                                                                                                                                        1   
954271000011921700802021141114-104-10409-114                                                                                                                                                        2   
921700800011921700805021141114-10409-114                                                                                                                                                            2   
921700800141921700805021141114-10409-114                                                                                                                                                            2   
921700800171921700805021141114-10409-114                                                                                                                                                            1   
954217800001921700805021141114-10409-114                                                                                                                                                            2   
921700800011921700806021141114-104-10409-114                                                                                                                                                        2   
921700800141921700806021141114-104-10409-114                                                                                                                                                        2   
921700800171921700806021141114-104-10409-114                                                                                                                                                        1   
954271000011921700806021141114-104-10409-114                                                                                                                                                        2   
921715650001921715651001381138-10437-138-10409-81320-120                                                                                                                                            1   
921700020001921728620021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            1   
941500014001921728620021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921728620021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            1   
92171162400192172894900136113637-10437-81607-136-10439-10437-10439-136-10437-136-10439-81320-120                                                                                                    1   
92171162477192172894900136113637-10437-81607-136-10439-10437-10439-136-10437-136-10439-81320-120                                                                                                   .6   
94150001400192172894900136113637-10437-81607-136-10439-10437-10439-136-10437-136-10439-850                                                                                                         20   
921711680001921729224001361136-138-136-10437-138-136-138-136-138-136-10409-81320-120                                                                                                                1   
921711680771921729224001361136-138-136-10437-138-136-138-136-138-136-10409-81320-120                                                                                                               .2   
941500014001921729224001361136-138-136-10437-138-136-138-136-138-136-10409-850                                                                                                                     .2   
921700020001921729314001231123-812-81320-120                                                                                                                                                        1   
921700020011921729314001231123-812-81320-120                                                                                                                                                        1   
921700600001921729314001231123-812-81320-120                                                                                                                                                        1   
921700020001921729950021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921729950021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                           10   
954217000001921729950021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            0   
921700020001921729961021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921729961021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921729972021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921729972021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921729983021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921729983021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921729994021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921729994021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730016021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921730016021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                                
954217000001921730016021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730027021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730027021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730038021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730038021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730049021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730049021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730050021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730050021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730060021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730060021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730071021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730071021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730082021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730082021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730093021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730093021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730115021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730115021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730126021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921730126021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            0   
954217000001921730126021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730137021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730137021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730148021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921730148021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                           10   
954217000001921730148021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730159021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730159021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730160021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730160021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730170021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730170021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730181021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730181021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921730192021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921730192021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780517021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780517021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780528021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780528021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780539021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921780539021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921780539021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780540021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921780540021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921780540021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780550021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921780550021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921780550021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780561021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700371001921780561021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921780561021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780572021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921780572021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                            1   
954217000001921780572021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780583021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780583021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780594021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780594021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780616021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780616021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780627021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780627021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780638021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
954217000001921780638021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921700020001921780649021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
941500014001921780649021381138-816-138-816-138-816-138-139-138-10439-850                                                                                                                           70   
954217000001921780649021381138-816-138-816-138-816-138-139-138-10439-81320-120-10439-120                                                                                                            0   
921916290001921965955001381123-812-104-138-10409-138-81320-120                                                                                                                                      1   
921916290401921965955001381123-812-104-138-10409-138-81320-120                                                                                                                                      1   
941500014001921965955001381123-812-104-138-10409-138-850                                                                                                                                                
921916312001921965988001381123-812-104-816-138-816-138-10409-138                                                                                                                                    1   
941500014001921965988001381123-812-104-816-138-816-138-10409-850                                                                                                                                    1   
921916312001921965999001381123-812-104-816-138-816-138-10409-138                                                                                                                                    1   
941500014001921965999001381123-812-104-816-138-816-138-10409-138-850                                                                                                                                1   
920200004001921966220001381123-812-10437-138-10409-81320-120                                                                                                                                        1   
941500014001921966220001381123-812-10437-138-10409-850                                                                                                                                              1   
954219000001921966220001381123-812-10437-138-10409-81320                                                                                                                                            1   
981900016001921966220001381123-812-10437-138-10409-81320-120                                                                                                                                        1   
920200004001921966373001381122-812-104-816-138-119-138-10409-81320-120                                                                                                                              1   
921900626001921966373001381122-812-104-816-138-119-138-10409-850                                                                                                                                    1   
941500014001921966373001381122-812-104-816-138-119-138-10409-850                                                                                                                                   70   
920217990001921966439001381136-10437-816-138-10439-816-138                                                                                                                                          1   
920217990771921966439001381136-10437-816-138-10439-816-138                                                                                                                                         .1   
941500014001921966439001381136-10437-816-138-10439-850                                                                                                                                              5   
920218044001921966527001381123-812-10437-138-10439-10409-81320-120                                                                                                                                  1   
920218044401921966527001381123-812-10437-138-10439-10409-81320-120                                                                                                                                  1   
920218044771921966527001381123-812-10437-138-10439-10409-81320-120                                                                                                                                .02   
921900626001921966527001381123-812-10437-138-10439-10409-850                                                                                                                                        1   
941500014001921966527001381123-812-10437-138-10439-10409-850                                                                                                                                       74   
921900626001921966813001381123-812-104-816-138-10409-850                                                                                                                                            1   
921916510001921966813001381123-812-104-816-138-10409-81320-120                                                                                                                                      1   
920217990771921967110001381136-10437-816-138-10439-138                                                                                                                                             .5   
942417243001922467335001381138-104-138-104-138-10439-138                                                                                                                                            1   
942417210001922467380001361123-812-10437-136-10437-136-10437-136-138-136-10439-136-107-136-81307-107                                                                                                1   
942472600001922467380001361123-812-10437-136-10437-136-10437-136-138-136-10439-136-107-136-81307-107                                                                                                1   
942417310001922467489001191119-104-119-104-119-10409-81307-107                                                                                                                                      1   
942417330001922467489001191119-104-119-104-119-10409-81307-107                                                                                                                                      1   
942473600001922467489001191119-104-119-104-119-10409-81307-107                                                                                                                                      1   
942473600011922467489001191119-104-119-104-119-10409-81307-107                                                                                                                                      1   
922417373001922467643001191119-104-119-81303-138                                                                                                                                                    1   
076110140771925270135001341136-10437-136-10437-136-138-136-134-107-136-134-10439-81303-134                                                                                                        .05   
076110140771925270136001341136-10437-136-10437-136-138-136-134-107-136-134-10439-81303-134                                                                                                        .05   
066130100771925270234001341123-12304-123-812-816-134-136-134-10409-134                                                                                                                             .1   
